Subject No.,"Channel name
",T_Mean,T_Median,T_Variance,T_Standard deviation,T_Skewness,T_Kurtosis,T_Zero-crossing rate,T_Number of waves,T_peaktopeak,T_Hjorth Activity,T_Hjorth Mobility,T_Hjorth Complexity,F_Mean,F_Median,F_Variance,F_Standard Variance,F_Skewness,F_Kurtosis,F_Delta,F_Theta,F_Alpha,F_Beta,F_Gamma,F_Peak Frequency,F_Theta/Alpha,F_Beta/Alpha,F_Theta/Beta,"
F_Gamma/Delta",F_(Theta+Alpha)/Beta,F_(Theta+Alpha)/(Alpha+Beta),F_(Gamma+Beta)/(Delta+Alpha),lebel
19,T7,-0.09228303088,-0.123733315,56.83599365,7.538965025,0.01560467195,2.505301146,0.38828125,0,42.82919287,56.83599365,1.140310051,1.238791842,2536.434762,1050.922008,13634934.38,3692.551202,3692.551202,8.221132857,15782.4438,20268.96317,18306.52647,54173.96868,141062.2586,14,1.107198747,2.95927077,0.3741458059,8.937922438,0.7120668945,0.5322189033,5.727255053,1
19,CP5,0.01159663481,-0.009078932287,57.72902946,7.597962191,0.008481814698,2.5005895,0.38921875,0,42.61070603,57.72902946,1.149432327,1.227819493,2398.788562,895.7823075,14594568.03,3820.283763,3820.283763,9.034754857,12531.07828,15584.28069,19774.34318,55774.19836,131281.3639,34,0.7881061103,2.82053355,0.2794173856,10.47646188,0.6339602344,0.4680252345,5.790222007,1
19,CP1,0.07695934346,0.03952909935,55.63871961,7.459136653,0.04179442088,2.547900565,0.38109375,0,43.56162447,55.63871961,1.125524997,1.247997849,2268.166781,782.9655516,12791523.22,3576.523902,3576.523902,9.730205078,15317.49065,17570.58749,21132.90591,54900.11593,110402.6689,34,0.8314326277,2.597849826,0.3200464552,7.207621106,0.7049801762,0.5090353173,4.535006487,1
19,P3,0.03397637718,-0.07116768947,62.38096332,7.898162022,0.03766803573,2.494814217,0.40046875,0,45.10060099,62.38096332,1.158497701,1.220952062,2685.071388,859.484639,15077807.45,3883.015252,3883.015252,5.819068298,20020.93763,9630.739634,14855.47091,70218.10122,139970.8475,34,0.6482958159,4.726750276,0.1371546577,6.99122339,0.3487165007,0.2878239379,6.026679852,1
19,P7,0.01711188178,-0.01940578981,50.80283344,7.12761064,0.02524984229,2.387360635,0.41171875,0,37.04656796,50.80283344,1.193949123,1.192937006,2093.564259,662.7696015,8860390.937,2976.640881,2976.640881,8.00134595,15005.85147,7642.857974,13689.46431,38798.21345,140042.6458,34,0.5583021953,2.834165938,0.196989946,9.332535786,0.5498274375,0.40642534,6.232406037,1
19,PO9,0.03884413872,-0.01964227666,47.60971593,6.899979415,0.01020221834,2.354202268,0.42546875,0,37.4000959,47.60971593,1.189654959,1.198092412,1866.390869,571.0633314,8509397.687,2917.087192,2917.087192,7.303263995,5392.484866,5500.29681,30002.97375,25566.61824,121152.6554,9,0.1833250549,0.85213614,0.2151358759,22.46694398,1.388657281,0.6388974489,4.14514402,1
19,O1,0.01343811367,-0.01436155671,65.85448994,8.115077938,0.01138778701,2.40087773,0.42078125,0,44.92688334,65.85448994,1.198119367,1.193669835,2971.049776,1256.004215,15052580.01,3879.765458,3879.765458,5.140794255,4193.305613,8469.562209,29538.49751,58856.24425,211125.5703,35,0.2867296215,1.992526676,0.1439025258,50.34824307,0.6457778644,0.4299810029,8.003776542,1
19,Pz,0.0413746239,0.09403236597,56.18826391,7.495883131,0.02432236285,2.507875739,0.39921875,0,43.78655438,56.18826391,1.154075361,1.225801125,2491.697742,1072.582036,13292609.54,3645.903117,3645.903117,11.1143669,8814.937915,6839.910769,20987.85182,41573.91678,187564.4658,35,0.3258985639,1.980856217,0.1645240886,21.2780246,0.6693562876,0.4448046022,7.688487708,1
19,Oz,0.03537056181,0.01266528082,60.20439327,7.759149004,0.0419028758,2.600436524,0.38421875,0,45.4405652,60.20439327,1.125431608,1.244988872,3153.98636,890.384742,21130386.7,4596.780037,4596.780037,7.959544982,6524.171287,6394.357947,34530.00488,76152.7737,208124.0749,34,0.185182654,2.205408715,0.08396749897,31.90046149,0.537398191,0.3697446283,6.924431937,1
19,O2,-1.89E-05,0.231538682,70.83243717,8.416200875,-0.009714838141,2.573025879,0.39890625,0,46.72853943,70.83243717,1.157886541,1.222661586,4199.071008,1746.477868,29628619.06,5443.217712,5443.217712,5.509105788,11309.4521,10715.83975,46804.18771,101493.3298,263633.0173,38,0.2289504481,2.168466857,0.1055817143,23.31085671,0.5667370217,0.3878691189,6.282971577,1
19,PO10,-0.01436622367,-0.1474514798,54.60745584,7.389685774,0.001663787342,2.510306386,0.40046875,0,43.25363238,54.60745584,1.147111984,1.232434625,2999.049618,1528.974844,15421113.23,3926.972527,3926.972527,5.720182582,10723.13293,14434.04203,41611.09219,64534.05277,169934.9837,34,0.3468796726,1.550885819,0.2236655132,15.84751254,0.8684583071,0.5280046887,4.480223714,1
19,P8,-0.001601038494,0.06556306078,56.334586,7.505636949,0.01992465104,2.417578982,0.40859375,0,43.17872696,56.334586,1.174384194,1.216148583,2527.420303,1038.582134,13013345.24,3607.401452,3607.401452,7.537964669,8319.292054,9728.159937,34538.96606,52161.1446,151650.9808,34,0.281657532,1.510211525,0.1865020411,18.22883243,0.8486609397,0.5105775028,4.75549251,1
19,P4,0.01574523583,-0.02687378667,60.14550132,7.755353075,0.03798269079,2.452068151,0.39734375,0,43.25305808,60.14550132,1.15758148,1.229761732,2388.677341,621.9610151,13413588.84,3662.456667,3662.456667,8.866398397,6829.355088,4975.192177,29490.76419,58055.01556,147090.2516,34,0.1687033997,1.96858295,0.08569788724,21.53794168,0.5936774976,0.3936906663,5.648254226,1
19,CP2,0.07791007623,-0.0009333257914,52.78673156,7.265447788,0.0547133028,2.546634939,0.38171875,0,43.92492371,52.78673156,1.12697224,1.251504943,2390.851431,1149.564738,15853564.27,3981.65346,3981.65346,15.08180353,13299.40445,6904.531331,20054.59176,53774.31639,149880.0782,34,0.3442868054,2.681396711,0.1283983097,11.26968345,0.5013382763,0.3651567356,6.105846907,1
19,CP6,0.02070916973,0.01154321057,52.58936714,7.251852669,0.04262795915,2.534961306,0.37984375,0,43.13631732,52.58936714,1.132048526,1.249716309,2013.768677,856.5824364,9251220.705,3041.581941,3041.581941,13.30928506,16547.96206,7392.921686,16947.59164,42271.66899,115392.0627,34,0.4362225526,2.494258175,0.1748906978,6.973188742,0.5758115047,0.4110235938,4.707004791,1
19,T8,-0.02874377875,-0.1504301683,55.97113539,7.481385927,0.03639372591,2.566226396,0.38484375,0,44.65195032,55.97113539,1.129079062,1.251282451,2056.716139,692.8137112,6763458.241,2600.664961,2600.664961,4.579697129,7731.487752,12313.06914,22493.68221,46387.2592,118039.551,34,0.5474012223,2.062235021,0.2654407557,15.26737865,0.7503515393,0.5053175905,5.440062386,1
19,FT10,-0.07281672758,-0.1314938867,70.65924514,8.405905373,0.06253666801,2.676952397,0.37703125,0,51.78137557,70.65924514,1.094249536,1.279327861,2881.542488,1567.791241,10876592.7,3297.967965,3297.967965,3.447712356,12433.4034,21482.98028,26618.96359,81121.08894,125481.5794,28,0.807055474,3.047492388,0.2648260836,10.09229536,0.5929647211,0.4464629703,5.290400666,1
19,FC6,-0.006125807067,-0.07896850185,70.50904394,8.396966353,0.04952450748,2.663968537,0.37421875,0,52.20133039,70.50904394,1.092572837,1.276750833,2865.513446,893.4790612,13774048.5,3711.340526,3711.340526,7.000525678,13443.24912,21641.64249,22163.91683,75460.80842,145256.1868,35,0.9764358284,3.404669355,0.2867931439,10.80513985,0.5805074215,0.4487137783,6.198667862,1
19,C4,0.02038373265,-0.1564351643,77.1932329,8.785967954,0.04016082057,2.664056533,0.35484375,0,55.56505402,77.1932329,1.073319759,1.295906966,3217.061177,1661.762626,18364047.48,4285.329332,4285.329332,5.989225512,32445.05491,24902.82256,25249.72726,77582.3001,133806.6773,35,0.9862610515,3.07259953,0.320985876,4.124100813,0.6464431933,0.4877133234,3.66391846,1
19,FC2,0.04143205838,-0.1549356907,91.48274559,9.56466129,0.05279782355,2.69633553,0.35171875,0,63.16707027,91.48274559,1.057645859,1.310328204,4153.832146,2209.19212,36210836.8,6017.544084,6017.544084,6.916569197,55599.14218,33485.77264,33558.4457,85726.38874,164949.7486,2,0.997834433,2.554539907,0.3906121922,2.96676787,0.7820721171,0.562051485,2.811607439,1
19,F4,-0.09666840107,-0.2010049174,103.7806558,10.18727912,0.05933725179,2.769584932,0.35234375,0,64.85170895,103.7806558,1.03851457,1.330705064,4819.761184,2397.529963,42270237.81,6501.556568,6501.556568,5.773186064,51705.13153,47552.38528,39467.51739,98611.92234,197143.2484,7,1.204848656,2.498559039,0.4822174049,3.812837191,0.8824480916,0.6302162208,3.243902358,1
19,F8,-0.1158413685,-0.3688633772,115.4100275,10.74290592,0.08524848096,2.86772369,0.33671875,0,73.14614744,115.4100275,1.008003295,1.369568816,5961.786976,2258.735871,63773812.83,7985.85079,7985.85079,5.519234651,77623.29348,60445.42031,59957.17335,110845.8886,223104.4768,7,1.008143262,1.848751073,0.5453104403,2.874194933,1.086216144,0.704920581,2.427309436,1
19,Fp2,-0.01276442435,-0.4748117995,192.4814301,13.87376769,0.190825437,2.977151903,0.32171875,0,102.5134023,192.4814301,0.9709600291,1.417832008,12327.76928,5678.675094,381458239.1,19530.95592,19530.95592,13.90509208,255838.5849,118373.3182,113034.7386,188356.6159,403291.9475,2,1.047229548,1.666360433,0.6284532009,1.576353105,1.228563465,0.7677992527,1.603934267,1
20,Cz,-0.1140268061,-0.1687468892,61.24317652,7.825801973,0.02881199593,2.694345897,0.34109375,0,47.6489189,61.24317652,1.028335364,1.354943431,3304.09214,1411.723953,21455657.34,4632.025188,4632.025188,8.839509906,25404.29595,49044.86839,43930.59329,64505.13789,126365.7971,8,1.116417164,1.468342061,0.7603249911,4.974190087,1.441365211,0.8574245838,2.7528844,1
20,Fz,-0.00795504481,-0.176359366,78.80697554,8.877329302,0.1002778952,2.768285827,0.28859375,0,58.09672743,78.80697554,0.9092265293,1.502252575,3934.620531,1819.459073,34692628.77,5890.044887,5890.044887,10.84440745,54394.86448,64768.99866,26069.23781,62606.09413,159237.2863,2,2.48449913,2.401531436,1.034547827,2.927432357,1.450948789,1.024391276,2.757047853,1
20,Fp1,0.07098166031,-0.3127448627,99.66026999,9.982999048,0.2031457192,2.91672381,0.28890625,0,63.34240832,99.66026999,0.8875419063,1.534993104,5423.413695,2143.143036,91879108.56,9585.359073,9585.359073,16.82821033,113488.3809,63173.89743,34681.73694,89878.54516,156864.2751,3,1.821532109,2.591523756,0.70288073,1.382205596,1.088754098,0.7856086444,1.665267086,1
20,F7,0.03011139546,-0.4771329476,97.88695477,9.893783643,0.2040071872,2.88739908,0.29265625,0,61.34564185,97.88695477,0.9050809923,1.510293816,5496.948687,2669.119972,89108362.22,9439.722571,9439.722571,20.18841111,111575.8253,67790.15367,39750.74549,90414.32971,154446.5521,3,1.705380688,2.274531675,0.7497722307,1.38422953,1.189423176,0.826188584,1.618095756,1
20,F3,0.01066073223,-0.05744975533,56.10510966,7.490334416,0.0811308775,2.729829912,0.33734375,0,45.62179263,56.10510966,1.021317234,1.36620619,2824.717791,1888.571249,15185895.15,3896.908409,3896.908409,8.469080757,35394.50634,37410.7037,24167.65621,41785.03559,119298.6052,3,1.547965735,1.72896516,0.8953134338,3.370540165,1.473694088,0.9336747027,2.704462598,1
20,FC1,-0.04790083713,-0.1765352014,51.03102407,7.143600218,0.05199619962,2.708646819,0.34421875,0,43.48802031,51.03102407,1.026013473,1.363250264,2570.51218,1527.596642,10924073,3305.158544,3305.158544,6.521855355,24877.8886,39914.99986,21254.82244,48379.72588,101456.5032,2,1.877926761,2.276176431,0.8250356762,4.078179818,1.264368931,0.8784407133,3.24793895,1
20,C3,-0.04593307889,-0.2055903662,41.16302981,6.415842097,0.03816122571,2.612610817,0.35171875,0,36.07878552,41.16302981,1.063121677,1.325216779,1923.103535,784.2817477,6705354.359,2589.469899,2589.469899,6.775181139,19720.86145,26162.54023,18184.72913,40105.4673,71814.83623,2,1.438709372,2.205447604,0.6523434831,3.641566896,1.10576618,0.7608015082,2.952606774,1
20,FC5,-0.03879332022,-0.09045584108,30.21506828,5.496823472,0.03722145099,2.535434778,0.36921875,0,30.39397474,30.21506828,1.106456581,1.282856628,1544.586007,766.476121,3990943.248,1997.734529,1997.734529,5.086021592,18728.86241,15978.96972,12261.83747,30018.58078,69967.57699,3,1.303146429,2.448130702,0.5323026373,3.735815633,0.9407775603,0.6679405823,3.226327838,1
20,FT9,-0.06691998731,-0.1237978874,29.320676,5.414856969,0.01654365587,2.480284431,0.39046875,0,29.8413719,29.320676,1.134165454,1.258858543,1466.375253,847.9027862,3248371.908,1802.32403,1802.32403,7.475924261,16869.43395,11761.71603,11303.76444,32959.73874,66385.34385,3,1.040513192,2.915819674,0.3568510089,3.935244302,0.6998077456,0.5210947803,3.526226636,1
20,T7,-0.01423845391,-0.08680419923,33.79458142,5.813310711,-0.004565344678,2.397825513,0.40296875,0,31.38703611,33.79458142,1.169681767,1.22501453,1593.451392,843.2411238,4958503.611,2226.769771,2226.769771,11.31536231,14594.56148,10176.60849,10423.6865,36445.05188,82667.36347,36,0.9762964851,3.496368764,0.2792315545,5.664258127,0.5652425755,0.439531673,4.761021453,1
20,CP5,-0.08728253794,-0.1320633351,39.62509092,6.294846378,0.02016871256,2.556884427,0.36921875,0,36.39985776,39.62509092,1.106645209,1.2788835,1771.933412,932.4220953,5152080.815,2269.819556,2269.819556,8.080258647,14807.42843,15596.26957,11402.1074,34892.49735,98361.64417,36,1.367840964,3.060179679,0.4469806049,6.642722915,0.7737588026,0.5831862507,5.084185481,1
20,CP1,-0.09168035712,-0.09139962734,44.60112651,6.678407483,0.00897272114,2.628150598,0.34171875,0,41.12697586,44.60112651,1.045180169,1.333551052,2177.51451,1125.029538,6945286.897,2635.391223,2635.391223,4.25323975,21542.29186,23957.58433,17574.39554,46194.66933,89548.0601,2,1.363209578,2.62852109,0.5186222713,4.156849265,0.8990643396,0.6512872653,3.47020002,1
20,P3,-0.06902801851,-0.07396792933,40.70372861,6.379947383,0.01896646847,2.647809439,0.35546875,0,37.31553718,40.70372861,1.056980685,1.32222405,1942.208602,1260.614734,5065704.553,2250.71201,2250.71201,3.984031448,16445.65237,18731.76018,16357.49858,42429.91892,88101.64502,8,1.145148207,2.593912431,0.4414752763,5.357138958,0.8269933023,0.5968838274,3.979238583,1
20,P7,-0.04283205564,-0.07080147732,38.34132967,6.192037603,-0.001565617491,2.581166969,0.37078125,0,37.04394046,38.34132967,1.107091858,1.275486112,1865.693423,849.8018761,4308382.089,2075.664253,2075.664253,3.398179511,13342.13055,6679.119847,13696.65288,48320.44558,98437.12672,36,0.4876461355,3.527901743,0.1382255434,7.377916618,0.4216801498,0.3285508873,5.427669209,1
20,PO9,-0.03920326552,-0.06202872294,41.62603226,6.451823949,-0.006087064277,2.571511025,0.37265625,0,39.34432288,41.62603226,1.103747924,1.281363445,2444.309024,1205.977041,8575510.314,2928.397226,2928.397226,3.672838217,20114.84468,17653.02217,22270.93573,65078.26126,109914.9712,29,0.7926484271,2.922116163,0.2712583562,5.464370862,0.6134760998,0.4570615332,4.128583472,1
20,O1,-0.04722878571,-0.01783111498,34.68570381,5.889457004,-0.0003372738165,2.595584437,0.37359375,0,34.94092437,34.68570381,1.100740464,1.281199535,2070.919769,1156.075156,5183980.812,2276.835702,2276.835702,2.519790786,13042.38039,14396.17324,24658.62963,54678.55155,87325.69063,35,0.5838188678,2.217420528,0.263287392,6.695533179,0.7142618406,0.4922635552,3.766589863,1
20,Pz,-0.0277573348,-0.1370567745,46.41050512,6.812525605,0.03842783676,2.629656305,0.34359375,0,42.40760496,46.41050512,1.039468004,1.336006172,2628.840452,1343.049099,8940488.62,2990.064986,2990.064986,4.435137925,16561.67315,31453.00986,34512.78516,64762.1259,93595.23018,8,0.9113437154,1.87646768,0.4856698174,5.651314898,1.018586004,0.6644759921,3.100519542,1
20,Oz,0.01042010535,-0.1260685885,56.49825967,7.516532423,0.05542351896,2.638428574,0.33296875,0,44.69501965,56.49825967,1.021922781,1.351465368,3045.873381,1493.218173,11730601.89,3424.996626,3424.996626,3.292174774,20155.18141,41350.49094,36654.45378,67375.61586,112251.545,9,1.128116414,1.838129038,0.6137308047,5.569364159,1.157762252,0.749830746,3.161913648,1
20,O2,0.02596426972,0.06936351715,62.10911111,7.880933391,-0.002399380642,2.63435062,0.34734375,0,48.38488472,62.10911111,1.056777831,1.32076073,3334.894412,1571.317277,18101412.62,4254.575492,4254.575492,3.921958987,23216.91773,42744.23709,23014.15975,81962.65235,147159.0821,18,1.857301659,3.561401034,0.52150871,6.338441812,0.8022970824,0.6264087805,4.956011127,1
20,PO10,0.0206410496,0.1515896203,51.52881684,7.178357531,-0.02830680628,2.648534285,0.36984375,0,45.40086999,51.52881684,1.089273206,1.284820762,2872.412566,1115.871591,14292283,3780.513589,3780.513589,5.221165327,12729.86332,13850.16237,26344.92526,78376.17823,145784.2233,36,0.5257241092,2.975000971,0.1767139286,11.45214364,0.5128482728,0.3838298709,5.736701583,1
20,P8,-0.01964565062,-0.08042264473,50.42562935,7.101100573,0.02184893505,2.61706308,0.35796875,0,42.63700744,50.42562935,1.08033512,1.291144759,2890.653762,1826.78434,13474577.34,3670.773398,3670.773398,5.085304567,14983.647,17709.64279,30088.54424,77120.87022,143016.4186,36,0.5885842349,2.563130659,0.2296348931,9.544833681,0.619782776,0.4458394561,4.884104427,1
20,P4,-0.06637964598,-0.09871316123,49.34716823,7.024753962,0.03975805975,2.680680648,0.33609375,0,44.02945333,49.34716823,1.041003918,1.330413707,2608.666785,1680.990225,9094441.656,3015.699198,3015.699198,5.024274969,17965.64824,24442.46447,26905.31856,65163.69799,110888.6057,36,0.9084621843,2.421963443,0.3750932686,6.172257425,0.7879814164,0.5577096939,3.923523745,1
20,CP2,-0.07686562089,-0.08269923948,47.01992895,6.857107915,0.05888258794,2.670222782,0.34171875,0,44.6223576,47.01992895,1.050683215,1.325305322,2467.139305,1106.445112,8967937.062,2994.651409,2994.651409,3.292298034,20333.83937,26999.89662,24023.34639,63212.98918,91364.34061,8,1.123902398,2.631314895,0.427125769,4.493216405,0.807163902,0.5848852164,3.484831762,1
20,CP6,-0.0974285738,0.06643561349,63.92897215,7.995559527,-0.01629231878,2.36332441,0.39859375,0,46.07080898,63.92897215,1.154456732,1.227011204,3291.422922,1361.062865,22512006.05,4744.68187,4744.68187,13.03830855,19722.66807,17877.75367,28111.88309,109969.4297,155058.022,29,0.6359500576,3.911848572,0.1625702135,7.861919163,0.4182038306,0.3330619895,5.540502531,1
20,T8,-0.04478618714,0.02832426784,75.41224984,8.684022676,0.01144884634,2.379727861,0.39171875,0,51.37694816,75.41224984,1.144816286,1.235164822,3851.123904,1084.665096,37545536.19,6127.441243,6127.441243,11.37647794,35912.08566,37518.41701,20763.61675,130782.8489,173332.4479,29,1.806930722,6.298654538,0.2868756671,4.826577033,0.4456397323,0.3845819401,5.365884917,1
20,FT10,-0.0143040322,-0.04091241274,65.74565663,8.108369542,0.03806665152,2.479233407,0.38484375,0,48.14312702,65.74565663,1.102970941,1.272557633,3553.409495,970.8795805,38841596.39,6232.302656,6232.302656,18.40231429,46945.01178,53367.98155,17759.33446,108130.3599,140810.3646,4,3.005066528,6.088649332,0.4935522419,2.999474476,0.6577922803,0.56499713,3.847357079,1
20,FC6,0.02064465615,0.0571206185,53.89141642,7.341077334,0.030059008,2.580629833,0.35046875,0,46.21793884,53.89141642,1.046549929,1.328631613,2821.134826,1297.45132,14125261.91,3758.358939,3758.358939,11.01619162,27160.56772,49540.56582,29116.05775,66448.17446,100412.3197,4,1.701486041,2.282183083,0.7455519467,3.696988985,1.183728887,0.8230759747,2.965005324,1
20,C4,-0.1077421023,-0.06846812253,56.41825242,7.511208452,0.04551083583,2.661937421,0.34046875,0,49.56012027,56.41825242,1.06139611,1.315627146,2818.95816,1474.782305,11326506.18,3365.48751,3365.48751,4.098209904,24484.1228,31917.95173,27938.36432,63585.76481,122934.5598,2,1.142441675,2.275930118,0.501966939,5.020990983,0.9413477408,0.6539949259,3.558021278,1
20,FC2,-0.1129265696,-0.1926166525,56.83508183,7.538904551,0.05108658565,2.764402855,0.32484375,0,48.12801898,56.83508183,1.013320017,1.365753094,3210.420407,1227.107825,19304272.66,4393.662785,4393.662785,6.805814393,34259.07767,44659.94171,27790.81114,60603.15856,132549.4491,2,1.607003893,2.180690526,0.7369243249,3.869031454,1.195494667,0.8196345644,3.112859851,1
20,F4,-0.05187685376,-0.131173508,65.53657538,8.095466347,0.07005119308,2.712587477,0.32359375,0,53.19342161,65.53657538,0.9845689055,1.399848382,3296.286203,1563.72169,20941992.05,4576.242132,4576.242132,9.108757849,36699.44883,74501.52396,26115.94293,65538.60201,117175.4754,4,2.852721962,2.50952463,1.136757906,3.192840195,1.535239749,1.097790262,2.908746921,1
20,F8,-0.007912462797,0.1976753954,108.8119945,10.43129879,0.0556669618,2.755175118,0.29859375,0,70.79263061,108.8119945,0.9403900548,1.456418371,5547.067971,2371.514829,81527409.44,9029.252984,9029.252984,24.5132504,79420.42289,129684.8933,42263.19693,135977.1336,151265.6653,4,3.068506471,3.217388732,0.9537257469,1.904619238,1.264536806,0.9646979992,2.360570793,1
20,Fp2,0.02043749451,-0.3249294096,186.2207192,13.64627126,0.1842588694,2.944751099,0.26359375,0,89.46661573,186.2207192,0.8247038906,1.629401213,8342.840514,3703.04857,284285849.3,16860.77843,16860.77843,27.34362945,201083.5187,94481.1524,28594.85122,162271.0751,160141.8208,2,3.304131631,5.674835439,0.5822427217,0.7963945622,0.7584592853,0.6448296247,1.403758203,1
21,Cz,-0.02295441506,-0.1712097404,41.28482914,6.425327162,0.01548875569,2.664601577,0.38828125,0,38.53520434,41.28482914,1.116002502,1.276566956,2180.352219,790.2790709,11854042.95,3442.970077,3442.970077,6.645344787,22865.71827,2876.714033,15401.63709,34591.25574,153820.8752,32,0.186779757,2.245946683,0.08316304141,6.727139441,0.528409586,0.3656189928,4.923573348,1
21,Fz,-0.06374641905,-0.09673490758,64.87622952,8.054578172,-0.015848668,2.736012039,0.34328125,0,56.16672685,64.87622952,1.036995312,1.357503671,3354.542351,794.7551775,29444343.67,5426.264246,5426.264246,12.45766486,24967.02284,3812.046757,35957.61323,44104.67671,237215.2641,32,0.1060150108,1.22657409,0.08643180363,9.501143392,0.9017107244,0.4967339807,4.617507119,1
21,Fp1,-0.04705917352,0.04442573082,105.521303,10.27235625,0.008101043142,2.7992154,0.34265625,0,69.23206277,105.521303,1.019941891,1.37273643,5960.762144,2758.258633,76536957.47,8748.540305,8748.540305,10.29277537,41707.59079,45770.20857,42632.63308,75992.89183,423052.9704,32,1.07359563,1.782505239,0.6022959184,10.14330875,1.163304087,0.7452261368,5.91705641,1
21,F7,-0.05431126921,-0.08681681401,92.72868931,9.629573683,0.005856688014,2.769653219,0.33453125,0,63.03757244,92.72868931,1.017617958,1.375184226,5499.647184,1941.300199,68918157.01,8301.696032,8301.696032,11.44961421,41379.33828,54298.15934,28650.21869,71484.64217,393378.3295,32,1.895209245,2.495081903,0.7595779694,9.506636545,1.160366416,0.828366638,6.638096709,1
21,F3,0.01370020149,-0.04612780623,40.59470909,6.371397734,0.024368427,2.625390547,0.36703125,0,39.98320048,40.59470909,1.090787801,1.30105603,2322.852112,548.7414824,12812330.58,3579.4316,3579.4316,5.620968251,17924.77084,19042.3019,7281.667324,38614.34224,172337.8178,32,2.615101879,5.302953365,0.4931406517,9.614506054,0.6817148162,0.5735568184,8.368979331,1
21,FC1,-0.02256370461,-0.02535744066,36.73129904,6.060635201,0.0442178516,2.621953445,0.37546875,0,36.33597538,36.73129904,1.110966747,1.284455872,1838.112368,351.2545277,9588385.988,3096.511907,3096.511907,8.019264593,16443.67926,8565.092121,7783.179812,27058.90051,138723.8976,32,1.100461807,3.47658684,0.3165351127,8.436305242,0.6041735483,0.4692105575,6.842934017,1
21,C3,-0.00462197671,-0.04751014249,33.99535704,5.830553751,0.02038408533,2.573172052,0.38546875,0,35.87254115,33.99535704,1.126316844,1.273402206,1719.870407,450.3754499,6275752.032,2505.145112,2505.145112,5.6725794,12077.88182,7529.833185,8835.093581,34000.22547,120336.8458,37,0.852264112,3.848315262,0.2214642133,9.963406465,0.4813181836,0.3820428359,7.379967142,1
21,FC5,0.03272145604,0.003056540146,28.94928526,5.380454001,-0.01036658243,2.557656173,0.39765625,0,31.06758455,28.94928526,1.140023909,1.25673113,1698.992067,735.1855133,6555934.355,2560.455888,2560.455888,7.025886495,17990.90344,13546.00269,7136.191349,24566.03865,115146.7353,32,1.898211809,3.442457951,0.5514117634,6.400275324,0.8419018766,0.6523892496,5.560243838,1
21,FT9,0.04957233507,0.09770379251,34.73643285,5.893762198,-0.01898751257,2.550328872,0.39734375,0,33.12055066,34.73643285,1.144278948,1.247768826,2001.259489,396.0397936,9405036.012,3066.763116,3066.763116,5.633723077,20010.60141,23694.33468,8824.562363,29171.76813,133561.8355,32,2.685043598,3.305746725,0.8122351231,6.674553791,1.114738637,0.8558430938,5.643581737,1
21,T7,0.02505103887,0.04825955474,36.46381261,6.038527354,-0.008981888188,2.489494904,0.40703125,0,33.9877249,36.46381261,1.163078201,1.233357237,2103.77766,731.0676854,10672356.86,3266.857337,3266.857337,6.710088245,18239.89227,24333.306,9751.152785,31126.46778,144159.8628,32,2.495428647,3.192080821,0.7817560979,7.903547927,1.095031374,0.8338170937,6.262228873,1
21,CP5,-0.01427220633,-0.1389593113,38.06455632,6.16964799,0.02770314638,2.54572645,0.41296875,0,36.48086262,38.06455632,1.154027659,1.24680427,1933.44191,558.8384301,8125115.548,2850.458831,2850.458831,7.41525751,13592.983,7064.575184,9025.473553,38866.20855,143334.615,31,0.7827373426,4.306279147,0.1817665126,10.54475056,0.4139855504,0.3359675006,8.055404804,1
21,CP1,-0.03485458764,-0.05505229017,34.62050074,5.883918825,0.006757532089,2.588540256,0.38171875,0,36.23186321,34.62050074,1.122598109,1.273651038,1781.625476,616.8083965,6708503.258,2590.077848,2590.077848,5.326823753,16257.16939,2611.29567,12927.6488,35063.57244,114531.2569,31,0.2019930856,2.712293086,0.07447317794,7.044969154,0.4431648969,0.3237872274,5.125775613,1
21,P3,0.01508125864,-0.0183387827,34.62424673,5.884237141,0.00763003518,2.50144874,0.39609375,0,34.6816429,34.62424673,1.151611493,1.243957618,1628.334646,718.7382687,5411707.937,2326.307791,2326.307791,7.087107076,6680.266376,3690.927455,9741.219931,37421.02703,106981.9432,32,0.3788978671,3.841513413,0.09863244674,16.01462235,0.3589465189,0.2848071976,8.79353839,1
21,P7,-0.01698321054,0.06165897958,35.44345716,5.953440783,-0.007920999729,2.427994937,0.40484375,0,33.41218551,35.44345716,1.178108076,1.220871243,1787.698806,683.6360181,8001014.576,2828.606472,2828.606472,9.5923492,8250.597069,11359.476,6219.633562,35992.68333,125875.5254,33,1.826389913,5.786945962,0.3156051438,15.2565353,0.4884078633,0.4164450297,11.18629087,1
21,PO9,-0.003539455055,0.1348816706,49.0396454,7.002831242,0.001931287058,2.496695163,0.41234375,0,39.54404983,49.0396454,1.172020597,1.223382114,2362.706833,741.2709406,17092180.94,4134.269093,4134.269093,11.87975416,9537.009463,20721.85681,8402.95197,40033.64949,176246.4797,37,2.466021093,4.764236382,0.5176109865,18.48026683,0.7275082123,0.6012975291,12.05577448,1
21,O1,0.01220402448,-0.01066886424,45.13268656,6.718086525,0.01262665286,2.550734769,0.40359375,0,40.37977487,45.13268656,1.160770404,1.238529824,2023.306013,626.8366586,10502735.33,3240.792393,3240.792393,9.151813541,9244.23086,17494.63532,10487.08924,39663.11957,148046.273,37,1.668206965,3.782090401,0.4410806692,16.01499089,0.7054847141,0.5579582863,9.51327086,1
